,cip_id,sip_id,uri_id,user_agent_id,site_id,device_id
995,877,2,162,385,397,886
996,878,2,192,386,398,887
997,879,2,162,6,399,888
998,880,2,193,387,400,889
999,881,2,194,318,401,890
1000,882,2,170,265,402,891
1001,883,2,195,388,403,892
1002,884,2,2,389,10,893
1003,885,2,2,389,10,894
1004,886,2,165,108,404,895
1005,887,2,196,41,405,896
1006,888,2,197,45,406,897
1007,889,2,169,161,407,898
1008,890,2,190,390,408,899
1009,891,2,168,1,409,900
1010,892,2,198,75,410,901
1011,893,2,162,45,411,902
1012,894,2,178,301,412,903
1013,895,2,167,188,356,904
1014,896,2,199,391,413,905
1015,897,2,162,137,368,906
1016,898,2,186,392,387,907
1017,855,2,200,393,414,908
1018,899,2,162,46,415,909
1019,900,2,162,394,368,910
1020,901,2,201,313,416,911
1021,902,2,162,395,368,912
1022,903,2,2,166,27,913
1023,904,2,202,47,417,914
1024,905,2,162,6,368,915
1025,906,2,2,13,10,916
1026,907,2,203,165,418,917
1027,908,2,167,104,356,918
1028,909,2,162,16,368,919
1029,907,2,203,165,419,917
1030,824,2,167,188,356,833
1031,910,2,180,396,375,920
1032,911,2,162,13,420,921
1033,912,2,183,1,421,922
1034,913,2,165,397,422,923
1035,821,2,165,360,353,830
1036,914,2,204,131,423,924
1037,915,2,2,95,78,925
1038,916,2,2,398,27,926
1039,886,2,165,108,422,895
1040,917,2,197,108,424,927
1041,918,2,162,399,425,928
1042,884,2,205,397,426,929
1043,919,2,178,54,427,930
1044,920,2,206,400,428,931
1045,921,2,165,34,353,932
1046,922,2,2,36,91,933
1047,923,2,178,45,429,934
1048,924,2,170,4,430,935
1049,925,2,207,401,431,936
1050,926,2,208,402,432,937
1051,884,2,209,290,433,938
1052,901,2,201,313,434,911
1053,927,2,210,6,435,939
1054,928,2,209,290,433,940
1055,929,2,162,383,368,941
1056,930,2,162,253,368,942
1057,931,2,211,4,436,943
1058,932,2,177,403,437,944
1059,933,2,170,54,438,945
1060,934,2,197,6,439,946
1061,935,2,212,395,440,947
1062,936,2,193,13,441,948
1063,937,2,162,36,442,949
1064,938,2,170,99,443,950
1065,939,2,183,404,390,951
1066,940,2,192,89,444,952
1067,941,2,165,36,445,953
1068,942,2,2,151,91,954
1069,943,2,213,108,446,955
1070,944,2,214,405,447,956
1071,945,2,2,77,2,957
1072,946,2,177,406,448,958
1073,947,2,162,45,449,959
1074,948,2,183,407,450,960
1075,949,2,162,13,451,961
1076,950,2,180,204,375,962
1077,951,2,215,4,452,963
1078,952,2,162,408,368,964
1079,936,2,193,13,453,948
1080,953,2,197,4,454,965
1081,954,2,167,113,455,966
1082,955,2,216,327,456,967
1083,956,2,217,108,457,968
1084,957,2,2,409,91,969
1085,884,2,218,114,458,970
1086,958,2,2,28,27,971
1087,907,2,203,165,418,917
1088,959,2,219,410,459,972
1089,960,2,162,6,460,973
1090,893,2,162,45,411,902
1091,961,2,163,411,350,974
1092,962,2,162,412,461,975
1093,901,2,201,313,416,911
1094,963,2,2,35,2,976
1095,964,2,167,91,356,977
1096,884,2,220,108,462,978
1097,908,2,209,104,463,918
1098,936,2,193,13,464,948
1099,882,2,170,265,402,891
1100,965,2,2,28,21,979
1101,964,2,167,34,356,980
1102,824,2,167,188,356,833
1103,966,2,168,13,465,981
1104,967,2,221,413,466,982
1105,968,2,169,358,376,983
1106,969,2,222,4,467,984
1107,970,2,169,374,359,985
1108,971,2,162,367,468,986
1109,972,2,184,393,382,987
1110,973,2,167,414,469,988
1111,973,2,209,414,470,988
1112,967,2,221,413,471,982
1113,974,2,193,13,472,989
1114,975,2,162,415,473,990
1115,907,2,203,165,474,917
1116,976,2,189,99,475,991
1117,977,2,162,301,368,992
1118,978,2,223,416,476,993
1119,979,2,224,417,186,994
1120,980,2,162,54,368,995
1121,981,2,225,418,477,996
1122,982,2,177,419,478,997
1123,939,2,183,47,390,998
1124,983,2,226,21,479,999
1125,983,2,227,21,479,999
1126,984,2,162,45,480,1000
1127,985,2,162,285,368,1001
1128,986,2,177,420,478,1002
1129,987,2,228,421,481,1003
1130,988,2,167,422,356,1004
1131,821,2,165,423,482,1005
1132,989,2,2,13,10,1006
1133,990,2,229,13,483,1007
1134,991,2,230,424,484,1008
1135,992,2,192,425,485,1009
1136,993,2,197,55,486,1010
1137,994,2,231,9,487,1011
1138,876,2,162,45,396,885
1139,995,2,193,340,488,1012
1140,996,2,169,13,407,1013
1141,997,2,232,426,489,1014
1142,998,2,181,12,490,1015
1143,999,2,162,427,491,1016
1144,1000,2,233,428,492,1017
1145,1001,2,162,236,493,1018
1146,1002,2,234,4,494,1019
1147,1002,2,235,4,494,1019
1148,1003,2,162,36,495,1020
1149,1004,2,173,15,380,1021
1150,1005,2,212,7,496,1022
1151,1006,2,2,104,10,1023
1152,1007,2,180,36,375,1024
1153,1008,2,165,108,497,1025
1154,1009,2,2,13,78,1026
1155,1010,2,180,429,375,1027
1156,1011,2,167,28,498,1028
1157,1012,2,236,430,499,1029
1158,1013,2,170,45,500,1030
1159,1014,2,193,4,501,1031
1160,1015,2,237,4,502,1032
1161,1016,2,165,76,503,1033
1162,1017,2,162,131,368,1034
1163,1018,2,170,431,443,1035
1164,878,2,192,386,398,887
1165,1019,2,238,45,504,1036
1166,1020,2,239,36,505,1037
1167,1021,2,240,432,506,1038
1168,1022,2,2,28,10,1039
1169,1023,2,241,12,507,1040
1170,1024,2,2,36,27,1041
1171,1025,2,222,4,467,1042
1172,1026,2,210,4,508,1043
1173,936,2,193,13,509,948
1174,1027,2,242,15,510,1044
1175,1028,2,2,36,10,1045
1176,1029,2,162,144,511,1046
1177,1030,2,165,36,512,1047
1178,1031,2,162,88,513,1048
1179,1032,2,165,433,422,1049
1180,1033,2,162,45,368,1050
1181,1034,2,243,281,514,1051
1182,1035,2,244,434,81,1052
1183,884,2,170,13,515,1053
1184,1036,2,173,213,516,1054
1185,1037,2,245,108,517,1055
1186,936,2,193,13,518,948
1187,1038,2,2,435,2,1056
1188,1039,2,222,4,467,1057
1189,1040,2,217,21,519,1058
1190,1041,2,246,40,520,1059
1191,1042,2,2,13,27,1060
1192,907,2,203,165,521,917
1193,1043,2,162,173,522,1061
1194,1044,2,162,36,523,1062
1195,955,2,181,436,524,1063
1196,1045,2,197,39,525,1064
1197,1046,2,162,117,526,1065
1198,1047,2,162,6,368,1066
1199,1048,2,181,45,377,1067
1200,1049,2,202,437,527,1068
1201,1050,2,180,79,375,1069
1202,1051,2,2,438,27,1070
1203,1052,2,247,166,528,1071
1204,964,2,167,91,356,977
1205,1053,2,186,439,529,1072
1206,1054,2,2,166,27,1073
1207,1055,2,2,13,2,1074
1208,1056,2,179,4,530,1075
1209,1057,2,222,72,467,1076
1210,884,2,207,440,531,1077
1211,1058,2,248,337,532,1078
1212,1059,2,2,111,2,1079
1213,1060,2,210,47,435,1080
1214,1061,2,244,441,81,1081
1215,1062,2,162,240,368,1082
1216,1063,2,249,36,533,1083
1217,1064,2,2,442,534,1084
1218,1064,2,3,442,534,1084
1219,1065,2,169,13,535,1085
1220,1013,2,170,45,500,1030
1221,1066,2,2,5,27,1086
1222,1067,2,250,121,81,1087
1223,1068,2,162,108,536,1088
1224,1069,2,251,4,537,1089
1225,1070,2,162,443,538,1090
1226,1071,2,252,444,539,1091
1227,1072,2,212,36,540,1092
1228,1073,2,253,94,541,1093
1229,1074,2,2,36,10,1094
1230,1075,2,254,7,542,1095
1231,1076,2,162,88,368,1096
1232,1077,2,183,35,543,1097
1233,1078,2,2,445,21,1098
1234,1079,2,162,446,544,1099
1235,1080,2,236,447,499,1100
1236,1081,2,169,358,376,1101
1237,1082,2,162,446,545,1102
1238,1083,2,255,6,546,1103
1239,1082,2,162,446,547,1102
1240,1082,2,162,446,548,1102
1241,1084,2,256,448,549,1104
1242,1079,2,162,446,550,1099
1243,1085,2,2,13,27,1105
1244,884,2,207,449,551,1106
1245,1086,2,176,4,552,1107
1246,1087,2,162,54,368,1108
1247,1088,2,197,450,553,1109
1248,1089,2,257,451,554,1110
1249,1090,2,183,452,381,1111
1250,1091,2,162,45,368,1112
1251,1092,2,258,177,555,1113
1252,1092,2,259,177,555,1113
1253,1093,2,162,5,556,1114
1254,1094,2,165,453,422,1115
1255,1095,2,260,454,557,1116
1256,1096,2,261,13,558,1117
1257,1097,2,162,168,559,1118
1258,1098,2,231,77,560,1119
1259,1099,2,214,455,447,1120
1260,1100,2,162,6,561,1121
1261,1101,2,178,4,562,1122
1262,1102,2,262,4,563,1123
1263,1103,2,211,72,436,1124
1264,1104,2,263,108,564,1125
1265,1105,2,264,456,565,1126
1266,1106,2,2,457,2,1127
1267,1107,2,2,7,21,1128
1268,1108,2,162,6,566,1129
1269,1109,2,254,34,567,1130
1270,1110,2,178,458,568,1131
1271,1091,2,162,45,368,1112
1272,1111,2,162,459,569,1132
1273,1112,2,2,460,2,1133
1274,1113,2,186,461,570,1134
1275,1114,2,173,88,516,1135
1276,1115,2,169,213,571,1136
1277,1116,2,162,112,368,1137
1278,1117,2,2,12,27,1138
1279,1118,2,265,462,572,1139
1280,1118,2,266,462,572,1139
1281,1119,2,197,463,573,1140
1282,1120,2,2,13,10,1141
1283,1121,2,267,188,574,1142
1284,1122,2,169,464,359,1143
1285,1054,2,2,166,21,1073
1286,1123,2,268,465,575,1144
1287,1124,2,167,277,356,1145
1288,1125,2,162,35,576,1146
1289,1126,2,221,36,577,1147
1290,1127,2,165,4,578,1148
1291,1128,2,2,466,27,1149
1292,1129,2,162,36,579,1150
1293,1130,2,269,467,81,1151
1294,1131,2,270,4,580,1152
1295,1132,2,197,34,581,1153
1296,1133,2,169,407,359,1154
1297,1134,2,271,209,582,1155
1298,1135,2,162,45,583,1156
1299,1136,2,162,468,584,1157
1300,1137,2,184,54,382,1158
1301,1138,2,2,469,2,1159
1302,1124,2,167,277,585,1145
1303,1139,2,162,16,586,1160
1304,1140,2,181,165,587,1161
1305,1124,2,209,277,588,1145
1306,1141,2,180,470,375,1162
1307,1142,2,272,471,589,1163
1308,1142,2,273,471,589,1163
1309,1142,2,274,471,589,1163
1310,1142,2,275,471,589,1163
1311,1143,2,180,111,375,1164
1312,1144,2,2,61,10,1165
1313,1145,2,197,472,590,1166
1314,1146,2,169,473,591,1167
1315,1147,2,178,474,592,1168
1316,1148,2,276,108,593,1169
1317,1149,2,162,5,368,1170
1318,1101,2,178,4,594,1122
1319,1142,2,277,471,589,1163
1320,1150,2,2,136,2,1171
1321,1151,2,278,45,595,1172
1322,1152,2,177,288,478,1173
1323,1153,2,197,240,596,1174
1324,1154,2,2,475,27,1175
1325,1155,2,183,476,543,1176
1326,1156,2,162,477,597,1177
1327,1157,2,197,212,598,1178
1328,824,2,167,188,356,833
1329,1158,2,2,213,599,1179
1330,1158,2,3,213,599,1179
1331,1159,2,279,9,600,1180
1332,824,2,167,188,356,833
1333,1160,2,162,88,368,1181
1334,1161,2,170,478,601,1182
1335,991,2,230,424,484,1008
1336,1162,2,231,13,602,1183
1337,1163,2,211,479,603,1184
1338,1164,2,181,45,604,1185
1339,1165,2,170,445,605,1186
1340,1166,2,165,34,353,1187
1341,1167,2,162,480,606,1188
1342,1168,2,162,481,399,1189
1343,1169,2,222,88,467,1190
1344,1170,2,162,132,368,1191
1345,1171,2,280,58,607,1192
1346,1172,2,179,4,373,1193
1347,1173,2,281,28,608,1194
1348,1174,2,183,54,543,1195
1349,1175,2,197,13,609,1196
1350,1176,2,282,79,610,1197
1351,1177,2,170,54,443,1198
1352,1178,2,180,482,375,1199
1353,1179,2,197,13,611,1200
1354,1180,2,231,4,612,1201
1355,1181,2,183,483,421,1202
1356,1182,2,163,45,350,1203
1357,1183,2,183,79,421,1204
1358,1184,2,169,87,359,1205
1359,1185,2,183,277,421,1206
1360,1186,2,2,28,10,1207
1361,1187,2,2,13,2,1208
1362,1188,2,169,358,613,1209
1363,1189,2,181,484,614,1210
1364,1190,2,186,485,387,1211
1365,1191,2,283,486,615,1212
1366,1192,2,54,487,92,1213
1367,1193,2,162,13,616,1214
1368,1194,2,2,136,27,1215
1369,1195,2,2,13,2,1216
1370,1196,2,2,445,2,1217
1371,1197,2,236,4,617,1218
1372,1198,2,222,488,618,1219
1373,1199,2,162,168,619,1220
1374,1200,2,2,212,10,1221
1375,1201,2,165,13,620,1222
1376,1202,2,180,489,621,1223
1377,821,2,165,423,358,1005
1378,1203,2,162,45,622,1224
1379,1204,2,162,366,368,1225
1380,1205,2,197,4,623,1226
1381,1206,2,284,490,624,1227
1382,1079,2,285,446,625,1099
1383,1207,2,173,491,516,1228
1384,1034,2,243,108,514,1229
1385,1208,2,162,21,368,1230
1386,1209,2,254,132,626,1231
1387,1210,2,2,13,10,1232
1388,1211,2,193,188,627,1233
1389,1212,2,162,36,368,1234
1390,955,2,286,236,628,1235
1391,1213,2,162,492,368,1236
1392,1214,2,193,493,629,1237
1393,1215,2,193,399,630,1238
1394,991,2,230,424,631,1008
1395,1216,2,2,494,10,1239
1396,1217,2,243,108,632,1240
1397,1218,2,192,495,633,1241
1398,1219,2,211,4,634,1242
1399,1220,2,162,240,368,1243
1400,1221,2,2,496,27,1244
1401,1222,2,192,497,635,1245
1402,1223,2,258,5,636,1246
1403,1223,2,259,5,636,1246
1404,1224,2,287,111,637,1247
1405,1225,2,204,7,423,1248
1406,1226,2,162,55,638,1249
1407,1227,2,197,498,639,1250
1408,1228,2,183,36,640,1251
1409,1169,2,222,88,641,1190
1410,1229,2,162,108,642,1252
1411,1230,2,162,181,368,1253
1412,1231,2,162,232,368,1254
1413,1232,2,2,99,65,1255
1414,1233,2,288,4,643,1256
1415,1234,2,254,499,644,1257
1416,1235,2,162,12,368,1258
1417,1236,2,165,36,353,1259
1418,1237,2,162,369,645,1260
1419,824,2,167,188,356,833
1420,1238,2,289,500,646,1261
1421,1038,2,2,435,21,1056
1422,1239,2,2,36,27,1262
1423,1240,2,174,36,364,1263
1424,1241,2,162,23,647,1264
1425,1242,2,290,501,648,1265
1426,1243,2,178,483,383,1266
1427,1244,2,180,77,375,1267
1428,1245,2,2,36,27,1268
1429,1246,2,168,502,465,1269
1430,1247,2,2,13,78,1270
1431,1248,2,177,131,649,1271
1432,1249,2,207,43,650,1272
1433,1250,2,178,54,651,1273
1434,1251,2,165,503,422,1274
1435,1252,2,280,41,607,1275
1436,1253,2,2,36,10,1276
1437,1254,2,291,269,652,1277
1438,1255,2,254,504,653,1278
1439,1256,2,177,505,654,1279
1440,1257,2,292,506,655,1280
1441,1258,2,165,45,656,1281
1442,972,2,200,393,414,987
1443,821,2,165,360,372,830
1444,1259,2,165,360,353,1282
1445,1260,2,2,36,27,1283
1446,1261,2,270,4,657,1284
1447,1262,2,293,46,658,1285
1448,1263,2,294,507,659,1286
1449,1264,2,295,47,660,1287
1450,1265,2,290,4,661,1288
1451,1266,2,2,101,21,1289
1452,826,2,165,360,358,835
1453,1267,2,162,12,368,1290
1454,1268,2,162,45,662,1291
1455,1269,2,174,508,663,1292
1456,1270,2,169,13,359,1293
1457,821,2,165,360,353,830
1458,1271,2,2,13,27,1294
1459,1272,2,2,61,10,1295
1460,1273,2,162,277,368,1296
1461,824,2,167,188,356,833
1462,1274,2,196,509,664,1297
1463,1275,2,162,510,665,1298
1464,1276,2,162,35,368,1299
1465,1277,2,296,511,666,1300
1466,1278,2,236,512,667,1301
1467,1279,2,162,513,349,1302
1468,1280,2,162,45,368,1303
1469,1281,2,2,81,2,1304
1470,1282,2,297,21,668,1305
1471,1283,2,2,514,27,1306
1472,1284,2,167,188,669,1307
1473,824,2,167,188,356,833
1474,907,2,203,165,670,917
1475,1285,2,181,68,671,1308
1476,1286,2,186,515,672,1309
1477,1287,2,183,465,421,1310
1478,1288,2,298,7,673,1311
1479,1289,2,169,151,407,1312
1480,1290,2,165,516,353,1313
1481,1291,2,162,13,368,1314
1482,1292,2,193,4,674,1315
1483,1293,2,299,517,675,1316
1484,1294,2,165,173,676,1317
1485,1295,2,300,285,677,1318
1486,821,2,165,360,372,830
1487,1296,2,165,518,422,1319
1488,826,2,165,360,372,835
1489,1297,2,215,519,452,1320
1490,1298,2,192,520,485,1321
1491,1241,2,2,23,27,1264
1492,1299,2,301,437,678,1322
1493,1300,2,302,7,679,1323
1494,1301,2,180,521,375,1324
1495,1302,2,2,13,10,1325
1496,1303,2,210,296,680,1326
1497,1304,2,162,522,491,1327
1498,1305,2,162,5,681,1328
1499,907,2,203,165,682,917
1500,1306,2,300,523,683,1329
1501,1252,2,280,41,607,1275
1502,1307,2,162,524,684,1330
1503,1308,2,186,525,672,1331
1504,1309,2,173,108,685,1332
1505,1310,2,303,327,686,1333
1506,1311,2,280,526,687,1334
1507,1312,2,162,301,442,1335
1508,1313,2,197,76,688,1336
1509,1314,2,183,527,543,1337
1510,1315,2,219,528,459,1338
1511,1316,2,2,28,2,1339
1512,1317,2,162,6,473,1340
1513,1318,2,186,529,672,1341
1514,1319,2,162,530,689,1342
1515,1320,2,2,36,2,1343
1516,1321,2,162,45,690,1344
1517,1322,2,186,531,672,1345
1518,1323,2,285,532,691,1346
1519,1324,2,235,4,692,1347
1520,1325,2,2,111,21,1348
1521,1326,2,167,36,693,1349
1522,1327,2,179,36,373,1350
1523,1328,2,2,13,2,1351
1524,1326,2,209,36,694,1349
1525,1329,2,162,443,695,1352
1526,1330,2,162,533,368,1353
1527,1331,2,2,35,27,1354
1528,1332,2,304,534,696,1355
1529,1333,2,178,302,427,1356
1530,1334,2,178,69,697,1357
1531,1335,2,165,21,503,1358
1532,1336,2,162,13,698,1359
1533,1337,2,181,47,699,1360
1534,824,2,167,188,356,833
1535,1338,2,215,535,700,1361
1536,1339,2,290,536,701,1362
1537,1340,2,201,313,416,1363
1538,1341,2,162,68,702,1364
1539,1342,2,162,132,368,1365
1540,1343,2,290,13,703,1366
1541,1344,2,184,108,382,1367
1542,1344,2,305,108,382,1367
1543,1345,2,162,537,368,1368
1544,1346,2,162,45,368,1369
1545,821,2,165,538,704,1370
1546,1347,2,168,264,465,1371
1547,1348,2,169,5,359,1372
1548,1349,2,306,4,705,1373
1549,1350,2,162,6,368,1374
1550,1351,2,162,21,706,1375
1551,1352,2,162,45,707,1376
1552,1353,2,162,45,368,1377
1553,821,2,165,360,353,830
1554,1354,2,167,539,356,1378
1555,1324,2,234,4,708,1347
1556,1355,2,162,112,709,1379
1557,1356,2,204,144,710,1380
1558,1357,2,236,144,711,1381
1559,1358,2,2,36,27,1382
1560,991,2,230,424,484,1008
1561,1359,2,193,540,400,1383
1562,1360,2,193,13,712,1384
1563,1361,2,2,166,21,1385
1564,1362,2,307,325,713,1386
1565,1245,2,2,36,27,1268
1566,1363,2,178,541,383,1387
1567,1364,2,198,345,714,1388
1568,824,2,167,188,356,833
1569,1365,2,2,12,319,1389
1570,1366,2,308,77,715,1390
1571,1367,2,184,45,382,1391
1572,1368,2,180,429,375,1392
1573,1369,2,309,13,716,1393
1574,1370,2,162,188,368,1394
1575,1371,2,310,232,717,1395
1576,1311,2,280,526,687,1334
1577,1372,2,222,116,718,1396
1578,964,2,167,490,356,1397
1579,884,2,181,173,524,1398
1580,1373,2,197,36,719,1399
1581,1340,2,201,313,434,1363
1582,1374,2,2,542,2,1400
1583,1375,2,167,25,720,1401
1584,1376,2,165,108,503,1402
1585,1375,2,209,25,721,1401
1586,1377,2,243,13,722,1403
1587,1378,2,162,117,723,1404
1588,1379,2,162,543,724,1405
1589,1380,2,169,13,359,1406
1590,1381,2,210,4,435,1407
1591,1382,2,170,63,443,1408
1592,1383,2,3,4,288,1409
1593,1383,2,2,4,288,1409
1594,824,2,167,188,356,833
1595,1384,2,183,4,450,1410
1596,1385,2,168,45,725,1411
1597,1386,2,180,7,375,1412
1598,1387,2,162,54,513,1413
1599,1388,2,311,36,726,1414
1600,1389,2,162,402,727,1415
1601,1390,2,236,88,728,1416
1602,824,2,167,188,356,833
1603,1391,2,243,61,729,1417
1604,1392,2,312,544,730,1418
1605,1082,2,162,446,731,1102
1606,1393,2,222,545,467,1419
1607,1394,2,223,546,732,1420
1608,1395,2,213,547,446,1421
1609,1396,2,313,4,733,1422
1610,1397,2,221,4,734,1423
1611,1398,2,165,47,735,1424
1612,1399,2,162,548,368,1425
1613,1400,2,247,4,736,1426
1614,1401,2,278,549,737,1427
1615,1402,2,314,550,738,1428
1616,1340,2,201,313,416,1363
1617,1403,2,162,551,739,1429
1618,1404,2,192,552,740,1430
1619,1405,2,195,553,50,1431
1620,1406,2,162,46,741,1432
1621,1407,2,167,554,356,1433
1622,1408,2,315,555,81,1434
1623,1409,2,165,285,353,1435
1624,1410,2,162,79,742,1436
1625,1411,2,310,54,743,1437
1626,858,2,181,45,744,867
1627,1412,2,184,45,745,1438
1628,1413,2,162,179,368,1439
1629,1213,2,162,492,746,1236
1630,1414,2,162,168,368,1440
1631,1415,2,228,556,481,1441
1632,1416,2,162,557,491,1442
1633,1417,2,183,558,381,1443
1634,1418,2,183,559,381,1444
1635,1419,2,316,424,747,1445
1636,1420,2,179,36,748,1446
1637,1421,2,193,560,749,1447
1638,1422,2,197,230,750,1448
1639,1423,2,317,45,751,1449
1640,824,2,167,188,356,833
1641,824,2,167,188,356,833
1642,1424,2,165,108,422,1450
1643,821,2,165,538,353,1370
1644,1425,2,165,561,353,1451
1645,1426,2,280,562,687,1452
1646,1427,2,318,490,752,1453
1647,1428,2,193,408,753,1454
1648,1429,2,162,285,754,1455
1649,1430,2,183,563,421,1456
1650,1431,2,164,4,352,1457
1651,1432,2,165,108,578,1458
1652,1433,2,319,240,755,1459
1653,1434,2,2,13,10,1460
1654,1435,2,2,13,10,1461
1655,824,2,167,188,356,833
1656,1038,2,2,435,2,1056
1657,1436,2,224,564,186,1462
1658,1437,2,320,465,756,1463
1659,1438,2,212,395,440,1464
1660,1439,2,2,565,21,1465
1661,1440,2,210,4,435,1466
1662,1441,2,162,21,757,1467
1663,1442,2,193,566,758,1468
1664,1443,2,162,35,759,1469
1665,1110,2,178,458,760,1131
1666,1407,2,167,567,356,1470
1667,1444,2,162,34,761,1471
1668,1445,2,2,7,21,1472
1669,1446,2,2,111,10,1473
1670,1355,2,162,112,709,1379
1671,964,2,167,568,356,1474
1672,1297,2,215,519,452,1320
1673,1441,2,162,21,762,1467
1674,1447,2,180,569,375,1475
1675,1448,2,179,4,748,1476
1676,1449,2,2,570,21,1477
1677,1450,2,193,43,630,1478
1678,1451,2,168,4,763,1479
1679,1452,2,2,36,10,1480
1680,1453,2,250,9,81,1481
1681,1454,2,162,13,764,1482
1682,1455,2,177,571,765,1483
1683,1456,2,293,109,766,1484
1684,1457,2,162,54,368,1485
1685,1458,2,213,436,767,1486
1686,1459,2,321,108,768,1487
1687,1460,2,162,132,368,1488
1688,1461,2,247,149,769,1489
1689,1462,2,224,572,186,1490
1690,884,2,2,573,2,1491
1691,1463,2,2,573,2,1492
1692,1426,2,280,562,687,1452
1693,1464,2,183,574,543,1493
1694,1465,2,322,88,770,1494
1695,1466,2,183,136,771,1495
1696,1467,2,299,21,675,1496
1697,1338,2,215,535,700,1361
1698,1468,2,162,13,772,1497
1699,1469,2,183,465,421,1498
1700,824,2,167,188,356,833
1701,1448,2,179,4,748,1476
1702,1470,2,180,61,375,1499
1703,1471,2,293,265,773,1500
1704,1472,2,162,21,368,1501
1705,1338,2,215,535,700,1361
1706,1441,2,162,21,774,1467
1707,1473,2,183,478,543,1502
1708,1474,2,2,111,21,1503
1709,1475,2,162,45,775,1504
1710,1476,2,179,77,748,1505
1711,1477,2,183,13,421,1506
1712,1478,2,323,465,776,1507
1713,1479,2,162,575,777,1508
1714,1480,2,162,137,368,1509
1715,1481,2,188,576,778,1510
1716,1482,2,324,4,779,1511
1717,824,2,167,188,356,833
1718,1483,2,313,4,733,148
1719,1484,2,186,577,672,1512
1720,1485,2,174,578,780,1513
1721,1486,2,169,54,359,1514
1722,1487,2,299,4,675,1515
1723,1488,2,165,28,781,1516
1724,1489,2,192,144,782,1517
1725,1490,2,325,116,783,1518
1726,1110,2,178,458,784,1131
1727,1491,2,197,117,785,1519
1728,1202,2,180,489,786,1223
1729,1492,2,162,45,787,1520
1730,1493,2,162,9,368,1521
1731,1494,2,326,236,788,1522
1732,1495,2,196,65,789,1523
1733,1496,2,180,36,375,1524
1734,1497,2,174,4,395,1525
1735,1498,2,165,45,353,1526
1736,1499,2,327,13,790,1527
1737,1500,2,178,579,594,1528
1738,1501,2,249,13,533,1529
1739,1502,2,169,111,359,1530
1740,1503,2,162,212,791,1531
1741,1504,2,162,36,792,1532
1742,1505,2,165,580,512,1533
1743,1408,2,315,581,793,1534
1744,1506,2,175,582,794,1535
1745,1507,2,162,112,795,1536
1746,1508,2,219,583,796,1537
1747,1509,2,162,584,797,1538
1748,1510,2,180,13,375,1539
1749,1511,2,180,13,375,1540
1750,1512,2,179,435,798,1541
1751,1513,2,173,117,799,1542
1752,1514,2,254,4,800,1543
1753,1515,2,217,236,801,1544
1754,1511,2,180,13,802,1540
1755,902,2,328,517,803,1545
1756,1514,2,254,4,800,1543
1757,1516,2,184,151,382,1546
1758,1517,2,162,45,804,1547
1759,1518,2,214,585,805,1548
1760,1519,2,174,36,364,1549
1761,1520,2,162,533,787,1550
1762,824,2,167,188,356,833
1763,1521,2,162,45,806,1551
1764,1522,2,170,586,807,1552
1765,1523,2,255,587,808,1553
1766,1524,2,250,9,81,1554
1767,824,2,167,188,356,833
1768,1525,2,162,28,809,1555
1769,1526,2,2,574,2,1556
1770,1527,2,179,68,798,1557
1771,1528,2,214,588,810,1558
1772,1529,2,184,393,382,1559
1773,1530,2,2,589,811,1560
1774,1531,2,170,108,443,1561
1775,1532,2,169,374,359,1562
1776,1533,2,2,28,27,1563
1777,1534,2,237,213,502,1564
1778,1535,2,237,6,502,1565
1779,1536,2,197,36,812,1566
1780,1537,2,162,13,813,1567
1781,1325,2,2,111,2,1348
1782,1538,2,170,45,814,1568
1783,1539,2,2,5,27,1569
1784,1540,2,183,590,421,1570
1785,1541,2,247,591,815,1571
1786,1542,2,181,592,816,1572
1787,1543,2,231,99,817,1573
1788,1544,2,174,593,364,1574
1789,1110,2,178,458,818,1131
1790,1378,2,162,117,819,1404
1791,1545,2,162,26,368,1575
1792,1546,2,162,84,820,1576
1793,1547,2,168,54,357,1577
1794,1548,2,254,594,821,1578
1795,1549,2,183,99,381,1579
1796,1550,2,162,45,822,1580
1797,1551,2,329,34,823,1581
1798,1552,2,162,36,824,1582
1799,1553,2,183,343,543,1583
1800,1554,2,2,36,27,1584
1801,1514,2,254,4,825,1543
1802,1555,2,2,595,27,1585
1803,1556,2,2,12,10,1586
1804,1557,2,330,345,826,1587
1805,1558,2,249,35,533,1588
1806,1559,2,183,420,421,1589
1807,1560,2,192,596,827,1590
1808,1561,2,331,108,828,1591
